epoch,loss,model_1_loss_1,model_1_loss_2
0,5.19116084972,6.84487691585,3.53744478358
0,4.73639690228,7.04360727658,2.42918652797
0,4.65427772391,7.14286264413,2.16569280369
0,4.61497033893,7.1991393491,2.03080132876
0,4.58984581044,7.23590182078,1.94378980011
0,4.57111588129,7.26720300359,1.875028759
0,4.55561890095,7.29050822299,1.82072957892
0,4.54344256455,7.3095039278,1.7773812013
0,3.94297157386,6.85472818222,1.0312149655
0,3.65063711808,6.6944426585,0.606831577673
0,3.6373717254,6.71666267517,0.55808077564
