epoch,generator_TD_Dense_0_loss,loss,model_1_loss,model_2_loss_1,model_2_loss_2
0,0.0193952123774,2.2303698742,0.118145805119,6.22817443241,5.31971743465
0,0.100039313798,1.73316834174,0.152515699033,5.48223215741,3.74973827398
0,0.141698793053,1.67475006279,0.174788460587,5.46108517673,3.4787407221
0,0.164337064256,1.64832463536,0.193082214476,5.45407207867,3.34771712203
0,0.199659674152,1.63804869895,0.214620274497,5.45161187252,3.24363885141
0,0.230219127127,1.62488958442,0.235628522682,5.45381044439,3.13792337387
0,0.272992340477,1.62316643011,0.253921686218,5.45359941966,3.04670344418
0,0.299275481022,1.62039252397,0.264984972445,5.44954796955,2.98624129449
0,0.294061991741,1.60212954345,0.268206466792,5.44880933245,2.93603788661
0,0.28844000022,1.59131967481,0.287005073145,5.45506793025,2.9091627761
0,0.306698545801,1.59062165241,0.301704151063,5.45588206998,2.87004756161
0,0.323897891973,1.59037832771,0.310220768103,5.44830012358,2.83736509955
0,0.271442836982,1.54638659734,0.292399379389,5.44852351387,2.79556165635
0,0.323712061972,1.56904044354,0.310804908535,5.44597611905,2.76738514874
0,0.292162295007,1.54193494319,0.304143166903,5.4437013465,2.74089128141
0,0.33504901315,1.56090209242,0.317033589265,5.4430458264,2.71856017572
0,0.334912283756,1.55522512544,0.323057763761,5.44460538819,2.69939055725
0,0.335563222006,1.55000115069,0.327469730199,5.44073882958,2.68196428595
0,0.343595980622,1.54877777259,0.329518333602,5.43884456968,2.66245226179
0,0.330744176371,1.53586167267,0.329090970179,5.43691437749,2.64574560381
0,0.36955119285,1.55718190282,0.338135421996,5.43531371763,2.63973255509
0,0.36244942725,1.54675944017,0.341940636546,5.43409872159,2.61959954385
0,0.369123822495,1.54644027064,0.344045250693,5.43222443805,2.60581161842
0,0.382392701119,1.55140327043,0.351560650901,5.42815907656,2.59717231378
0,0.379875847373,1.54568731631,0.355268731457,5.42965924856,2.5826527841
0,0.382903795155,1.54424700328,0.358993091537,5.42585281839,2.57306465405
0,0.300274037758,1.49818478541,0.361740261927,5.44807293719,2.57737674631
0,0.298250874811,1.49223428035,0.378058574136,5.43529273108,2.56584812529
0,0.298602974239,1.48617193597,0.381907681319,5.42378302204,2.54877268077
