epoch,loss,main_output_loss,mid_output_loss
0,148.758435133,180.806455436,148.758435133
0,74.8247349039,182.325863078,74.8247349039
0,70.3601770968,184.665545822,70.3601770968
0,66.6611079086,184.627832643,66.6611079086
0,66.2781215105,184.977005752,66.2781215105
0,65.2904316324,184.749767625,65.2904316324
0,65.5799646317,185.068128034,65.5799646317
0,64.4887941914,185.138802152,64.4887941914
0,63.9691144335,185.188560113,63.9691144335
0,64.0252696235,185.47148107,64.0252696235
0,63.5343794746,185.282357409,63.5343794746
0,63.4971129621,185.710470568,63.4971129621
0,63.3161350615,185.351096273,63.3161350615
0,63.0251102891,185.566045205,63.0251102891
0,62.5877468122,185.359404912,62.5877468122
0,63.004255286,185.251022559,63.004255286
0,62.1794344454,185.434225951,62.1794344454
0,61.7597349407,185.968208082,61.7597349407
0,62.0322077918,185.805836369,62.0322077918
0,61.6730277683,185.82969982,61.6730277683
0,61.7775270739,185.421561869,61.7775270739
0,61.7048576004,185.694987791,61.7048576004
0,61.7479332514,185.510730971,61.7479332514
0,61.3097804273,185.310778273,61.3097804273
0,61.1991567949,185.3328036,61.1991567949
0,61.2685725817,185.312327755,61.2685725817
0,60.8587843369,184.808854785,60.8587843369
0,61.2087644284,185.348128775,61.2087644284
0,60.9212999615,185.340034192,60.9212999615
0,60.7059453219,184.565380375,60.7059453219
0,60.6718526208,185.324878173,60.6718526208
0,60.5537958357,184.728231663,60.5537958357
0,60.1689110465,184.542689731,60.1689110465
0,60.4978633759,184.151499689,60.4978633759
0,60.936724452,184.3850124,60.936724452
0,60.7645762438,183.781209067,60.7645762438
0,60.311074293,184.034215238,60.311074293
0,59.9369725665,184.235970733,59.9369725665
0,59.6914215005,184.459222447,59.6914215005
0,59.3857409472,184.369190393,59.3857409472
0,59.8407804759,183.826776561,59.8407804759
0,59.3969201618,183.627543378,59.3969201618
0,59.7613720448,182.543037932,59.7613720448
0,58.7487322033,184.134203975,58.7487322033
0,58.6696145366,182.777174389,58.6696145366
0,58.3265391338,182.043160389,58.3265391338
0,59.1581054918,181.512247391,59.1581054918
0,58.3158126783,182.726700035,58.3158126783
0,57.8882433859,181.564204476,57.8882433859
0,58.8411688763,181.029288929,58.8411688763
0,57.4001618933,180.763727541,57.4001618933
0,57.3981695113,180.696998292,57.3981695113
0,57.0761685069,181.087931664,57.0761685069
0,56.7930167743,180.963369148,56.7930167743
0,56.0530326207,179.941387803,56.0530326207
0,55.7067194916,180.65185236,55.7067194916
0,55.858239919,179.277710323,55.858239919
0,56.0902782452,179.142513875,56.0902782452
0,55.1452272018,179.363923544,55.1452272018
0,54.3019029641,180.157460294,54.3019029641
0,55.0845923152,178.56763302,55.0845923152
0,53.5961502242,179.779656945,53.5961502242
0,55.1389153271,178.757750818,55.1389153271
0,52.734885492,179.172383647,52.734885492
0,52.5019220207,179.265991326,52.5019220207
0,52.6741860659,178.01624532,52.6741860659
0,52.684281865,178.122361647,52.684281865
0,52.1220155076,179.05324681,52.1220155076
0,51.7623478964,177.310712788,51.7623478964
0,50.9023228438,177.643887855,50.9023228438
0,51.0675730842,178.460090242,51.0675730842
0,50.9474477887,176.571863521,50.9474477887
0,50.7172621701,178.227768436,50.7172621701
0,49.4847126231,176.535371655,49.4847126231
0,49.0530582774,178.273441837,49.0530582774
0,48.0761062029,177.288218292,48.0761062029
0,49.4263652449,177.510752138,49.4263652449
0,47.6335733396,175.389393499,47.6335733396
0,47.2992456393,176.664352001,47.2992456393
0,47.5223951729,176.881379685,47.5223951729
0,46.8680572064,176.436435588,46.8680572064
0,45.5963090204,176.03142029,45.5963090204
0,45.6176902267,175.952694638,45.6176902267
0,45.5823507386,175.108376401,45.5823507386
0,44.5420385141,175.943049201,44.5420385141
0,44.2633531387,175.142859982,44.2633531387
0,44.181711761,174.708442073,44.181711761
0,43.6067215929,174.56978912,43.6067215929
0,42.8425957086,174.803647195,42.8425957086
0,42.9164314353,174.340803096,42.9164314353
0,42.7596044403,174.910216187,42.7596044403
0,41.3815465846,174.85222938,41.3815465846
0,40.7426733677,174.910612563,40.7426733677
0,40.6683073444,174.216142977,40.6683073444
0,39.027479822,174.072038995,39.027479822
0,39.2420925901,174.711422766,39.2420925901
0,39.2641747343,174.266594484,39.2641747343
0,38.7096292752,173.862930519,38.7096292752
0,38.9918718265,174.255984287,38.9918718265
0,38.193727891,174.414636324,38.193727891
0,37.8442209265,173.910670037,37.8442209265
0,37.266248049,174.037545376,37.266248049
0,36.5984141191,174.395098463,36.5984141191
0,35.3942736564,173.794351777,35.3942736564
0,35.2373046047,174.715330114,35.2373046047
0,36.3598028381,173.583611266,36.3598028381
0,34.924489579,174.045411363,34.924489579
0,34.5728593778,174.390298131,34.5728593778
0,33.9306587946,174.207999446,33.9306587946
0,33.7555419542,174.007569396,33.7555419542
0,33.5131168942,173.447250815,33.5131168942
0,34.1529385437,173.784733943,34.1529385437
0,33.1360939277,174.509347955,33.1360939277
0,32.9838694096,174.380903725,32.9838694096
0,33.0524495446,174.753436614,33.0524495446
0,32.4802594805,174.487529526,32.4802594805
0,32.0477514408,174.390155268,32.0477514408
0,30.8570100895,174.604305048,30.8570100895
0,30.5542153186,174.643514611,30.5542153186
0,30.5387085401,174.28938687,30.5387085401
0,30.1733835275,174.209676435,30.1733835275
0,30.3850683526,174.004211638,30.3850683526
0,29.868526941,174.345488677,29.868526941
0,29.1824118967,174.21379462,29.1824118967
0,29.2003085198,174.49936094,29.2003085198
0,27.9330067355,174.480278033,27.9330067355
0,28.2413813225,174.36166892,28.2413813225
0,28.2111055944,174.408090227,28.2111055944
0,27.9787435507,175.116739218,27.9787435507
0,28.3562417681,174.122445604,28.3562417681
0,27.0588035641,174.910501846,27.0588035641
0,25.8584337672,174.777890212,25.8584337672
0,25.7396307021,174.803131973,25.7396307021
0,25.1566704117,174.582242475,25.1566704117
0,25.9247213246,174.699303255,25.9247213246
0,25.3776300873,174.575925281,25.3776300873
0,24.7062946878,174.642901787,24.7062946878
0,24.4822433767,174.502935324,24.4822433767
0,23.8912813583,174.967087773,23.8912813583
0,24.2811893296,174.809901258,24.2811893296
0,23.7832995896,174.922804257,23.7832995896
0,22.9841229036,174.575255271,22.9841229036
0,23.1506603809,174.55381739,23.1506603809
0,22.2500079148,174.757266367,22.2500079148
0,22.5662625945,174.578785863,22.5662625945
0,21.7762232619,174.822681486,21.7762232619
0,21.9118665133,174.830879753,21.9118665133
0,21.9625326157,174.897815391,21.9625326157
0,21.3740062196,174.632721128,21.3740062196
0,21.3335786216,174.636409991,21.3335786216
0,20.9139053605,174.866018739,20.9139053605
0,20.5538841588,174.944021949,20.5538841588
0,20.1647165374,174.844744,20.1647165374
0,20.0252664438,174.925578333,20.0252664438
0,20.0631367898,175.18608591,20.0631367898
0,20.7590353917,174.623954284,20.7590353917
0,20.0781231877,174.654382241,20.0781231877
0,19.7789972659,175.039666412,19.7789972659
0,19.1873596587,175.091507666,19.1873596587
0,19.0872856617,174.917589358,19.0872856617
0,18.1944021275,174.56764338,18.1944021275
0,18.6432483722,174.403395534,18.6432483722
0,18.4301761273,174.707886694,18.4301761273
0,18.6138416238,174.369566688,18.6138416238
0,18.2767168934,174.446417228,18.2767168934
0,18.0514780373,174.315901307,18.0514780373
0,17.9711995884,174.892564206,17.9711995884
0,16.9315450565,174.576536505,16.9315450565
0,16.9462457998,174.663935262,16.9462457998
0,17.1510499966,174.72756639,17.1510499966
0,17.0858560951,174.65141623,17.0858560951
0,17.122023476,174.62381116,17.122023476
0,16.9344073967,174.951298907,16.9344073967
0,16.2898168493,174.900180683,16.2898168493
0,16.8094906656,174.623285238,16.8094906656
0,16.2357152544,174.838772787,16.2357152544
0,15.6492359231,174.768873527,15.6492359231
0,16.2490275324,174.974671023,16.2490275324
0,16.2419513459,174.583119243,16.2419513459
0,15.9480883642,174.67996704,15.9480883642
0,15.871666576,174.631338813,15.871666576
0,15.805108167,174.990434198,15.805108167
0,15.6003357691,174.720376314,15.6003357691
0,15.3555098201,175.242505566,15.3555098201
0,14.7861052784,174.981449556,14.7861052784
