epoch,loss,main_output_loss,mid_output_loss
0,7.06509556722,6.12890166033,4.68096946466
0,4.75107857109,4.01255493316,3.69261813463
0,3.98827874356,3.30390056931,3.42189082026
0,3.74092416981,3.09210606332,3.24409048411
0,3.5830247083,2.95683563609,3.13094531439
0,3.46924661082,2.85915653133,3.05045035199
0,3.37779957228,2.78060678189,2.9859639075
0,3.30260836265,2.71692756952,2.92840392202
0,3.24108505733,2.6663156587,2.87384695032
0,3.18864355963,2.62335624829,2.8264365146
0,3.14352381438,2.58620840245,2.78657701811
0,3.10635588562,2.5562390122,2.75058432608
0,3.07302150025,2.52853010223,2.72245694954
0,3.04062605401,2.50114407942,2.69740983273
0,3.01742443787,2.48220634355,2.67609043173
0,2.99597875128,2.46464770064,2.65665521364
0,2.97700804561,2.44919637996,2.63905828897
0,2.9564497905,2.43202327898,2.62213251851
0,2.94078225191,2.41959896906,2.6059163754
0,2.92493750304,2.40683492953,2.59051282894
0,2.91136589273,2.39604813288,2.57658876083
0,2.89838451749,2.38539709,2.56493709925
0,2.88884433624,2.37795960678,2.55442360926
0,2.87883230417,2.36979141762,2.54520439481
0,2.86903029932,2.36141848015,2.53805905804
0,2.86546256431,2.35897837088,2.53242092942
0,2.85514273176,2.34991610372,2.52613310256
0,2.84605490461,2.34193075914,2.52062068978
0,2.84015948589,2.3369562175,2.51601630444
0,2.83443971339,2.33191742337,2.51261141265
0,2.82718449269,2.32539418619,2.50895149508
0,2.82148788331,2.32050481338,2.50491531232
0,2.81799254805,2.31753994776,2.50226296418
0,2.81146936349,2.31164606632,2.49911644862
0,2.80723431664,2.3079440723,2.49645118453
0,2.80347725048,2.30470917089,2.49384036079
0,2.80994905601,2.31152547426,2.49211787159
0,2.79708190581,2.2991948855,2.48943506447
0,2.79442468886,2.29693638678,2.48744147335
0,2.78890138179,2.29176614356,2.48567615414
0,2.78654925494,2.28986665731,2.48341295117
0,2.78206671375,2.28571538698,2.48175659688
0,2.77816622083,2.28218271931,2.47991747068
0,2.78841972569,2.2926462022,2.47886758049
0,2.77779798052,2.28246513687,2.47666418138
0,2.77165823235,2.27669250495,2.47482860012
0,2.76823973273,2.27360538035,2.47317172507
0,2.76633261713,2.27188273731,2.47224936227
0,2.76243189282,2.26827041734,2.47080734057
0,2.76021756562,2.26645393219,2.46881813036
0,2.75711535751,2.26345348627,2.46830931941
0,2.75426188332,2.26090209214,2.46679891913
0,2.76621633355,2.27280002901,2.46708148591
0,2.75502272071,2.26191417328,2.46554270043
0,2.75068690825,2.25782058397,2.46433158466
0,2.74788477388,2.25514332336,2.46370721588
