epoch,loss,main_output_loss,mid_output_loss
0,96.5489602607,171.657878948,96.5489602607
0,67.1237872247,171.657878948,67.1237872247
0,64.0460581942,171.657878948,64.0460581942
0,62.2493644246,171.657878948,62.2493644246
0,60.5727451523,171.657878948,60.5727451523
0,60.2494112725,171.657878948,60.2494112725
0,58.8241369611,171.657878948,58.8241369611
0,58.95135064,171.657878948,58.95135064
0,57.4941065216,171.657878948,57.4941065216
0,57.1107568171,171.657878948,57.1107568171
0,56.0965056338,171.657878948,56.0965056338
0,55.9956311099,171.657878948,55.9956311099
0,55.1832708127,171.657878948,55.1832708127
0,55.8792286272,171.657878948,55.8792286272
0,54.8934263843,171.657878948,54.8934263843
0,54.341167574,171.657878948,54.341167574
0,54.6224631269,171.657878948,54.6224631269
0,53.8619063923,171.657878948,53.8619063923
0,54.3676599325,171.657878948,54.3676599325
0,53.3836690868,171.657878948,53.3836690868
0,53.6468989128,171.657878948,53.6468989128
0,53.0342084946,171.657878948,53.0342084946
0,52.5114420036,171.657878948,52.5114420036
0,53.2375727225,171.657878948,53.2375727225
0,52.022904577,171.657878948,52.022904577
0,52.592592227,171.657878948,52.592592227
0,51.8216443083,171.657878948,51.8216443083
0,52.5170368032,171.657878948,52.5170368032
0,51.6585284872,171.657878948,51.6585284872
0,51.2881252625,171.657878948,51.2881252625
0,50.7517424787,171.657878948,50.7517424787
0,51.0246474869,171.657878948,51.0246474869
0,51.8293961222,171.657878948,51.8293961222
0,50.8448390998,171.657878948,50.8448390998
0,51.1390107777,171.657878948,51.1390107777
0,50.4983022162,171.657878948,50.4983022162
0,50.6774840687,171.657878948,50.6774840687
0,50.1783407499,171.657878948,50.1783407499
0,50.3712693455,171.657878948,50.3712693455
0,49.6163014116,171.657878948,49.6163014116
0,50.3523102959,171.657878948,50.3523102959
0,49.4317327255,171.657878948,49.4317327255
0,49.8818029973,171.657878948,49.8818029973
0,49.6789619114,171.657878948,49.6789619114
0,49.1899204123,171.657878948,49.1899204123
0,49.080292218,171.657878948,49.080292218
0,49.7940255335,171.657878948,49.7940255335
0,48.9554494293,171.657878948,48.9554494293
0,48.7868271453,171.657878948,48.7868271453
