epoch,loss,main_output_loss,mid_output_loss
0,95.0372718539,170.066143901,95.0372718539
0,67.6850101294,170.066143901,67.6850101294
0,66.2645578128,170.066143901,66.2645578128
0,65.341890846,170.066143901,65.341890846
0,65.0841416,170.066143901,65.0841416
0,63.6046301001,170.066143901,63.6046301001
0,63.7741006072,170.066143901,63.7741006072
0,63.5564267801,170.066143901,63.5564267801
0,62.0320977229,170.066143901,62.0320977229
0,63.3404885695,170.066143901,63.3404885695
0,62.6311922171,170.066143901,62.6311922171
0,62.5031768099,170.066143901,62.5031768099
0,62.5433427443,170.066143901,62.5433427443
0,61.9056898568,170.066143901,61.9056898568
0,61.8205240075,170.066143901,61.8205240075
0,61.9085566104,170.066143901,61.9085566104
0,62.0986087069,170.066143901,62.0986087069
0,62.0418694097,170.066143901,62.0418694097
0,61.890038007,170.066143901,61.890038007
0,61.2345773612,170.066143901,61.2345773612
0,61.6248916436,170.066143901,61.6248916436
0,61.6940186169,170.066143901,61.6940186169
0,61.4144809194,170.066143901,61.4144809194
0,61.4515745917,170.066143901,61.4515745917
0,61.2115159252,170.066143901,61.2115159252
0,61.2248329882,170.066143901,61.2248329882
0,61.4225546942,170.066143901,61.4225546942
0,60.6065121019,170.066143901,60.6065121019
0,60.8919864307,170.066143901,60.8919864307
0,60.8168635007,170.066143901,60.8168635007
0,61.0513484304,170.066143901,61.0513484304
0,61.0403463193,170.066143901,61.0403463193
0,60.5669807524,170.066143901,60.5669807524
0,60.9729187715,170.066143901,60.9729187715
0,61.0091850604,170.066143901,61.0091850604
0,60.8850511534,170.066143901,60.8850511534
0,60.6872324916,170.066143901,60.6872324916
0,60.6655399924,170.066143901,60.6655399924
0,60.7638564432,170.066143901,60.7638564432
0,60.8830515434,170.066143901,60.8830515434
0,60.6680796322,170.066143901,60.6680796322
0,60.5930859565,170.066143901,60.5930859565
0,60.5089092087,170.066143901,60.5089092087
0,60.51669195,170.066143901,60.51669195
0,60.8711178045,170.066143901,60.8711178045
0,60.3652180596,170.066143901,60.3652180596
0,60.4781603461,170.066143901,60.4781603461
0,60.2343419722,170.066143901,60.2343419722
0,60.3234923787,170.066143901,60.3234923787
0,60.1990029644,170.066143901,60.1990029644
0,60.049579738,170.066143901,60.049579738
0,59.9951747344,170.066143901,59.9951747344
0,60.3348321821,170.066143901,60.3348321821
