epoch,loss,main_output_loss,mid_output_loss
0,167.445011623,133.71412689,168.654421153
0,111.669828671,84.9954494571,133.371894082
0,101.786835385,81.9128221214,99.3700648369
0,96.2402934585,82.1590378274,70.4062771063
0,89.9794574508,78.2614172147,58.5902003077
0,87.5581689235,76.225528637,56.663200588
0,86.6836112382,75.6636303613,55.0999035631
0,84.5921349502,73.8847814675,53.5367666158
0,81.0135081515,70.6079316489,52.0278817379
0,80.2698366443,70.0823813619,50.9372756531
0,79.1581949352,69.2364601697,49.6086730883
0,77.6167276404,67.9778863165,48.1942059011
0,77.6192565254,68.0419509444,47.886527191
0,74.0355986638,64.6210678908,47.0726531635
0,68.3445968083,59.0423753786,46.5111064557
0,68.3271668147,59.1169095497,46.051285639
0,65.3633427226,56.279677229,45.4183267911
0,65.7673319778,56.7262300642,45.2055088948
0,64.0768280755,55.1267569,44.7503552108
0,62.609865921,53.7879009413,44.1098242411
0,62.2836758617,53.5346833195,43.7449620594
0,61.559116543,52.8413741716,43.5887112077
0,56.8610887571,48.0676866984,43.9670096382
0,48.052409251,39.417675568,43.1736677717
0,46.4509755665,37.8908630261,42.8005620643
0,46.6895636123,38.1176208721,42.8597130624
0,44.9490770657,36.4564306654,42.463231369
0,45.7116073624,37.1821070412,42.6475009705
0,44.7057496057,36.2573282002,42.2421063983
0,43.5237974563,35.0712794588,42.2625893575
0,42.6552590732,34.20383718,42.2571088364
0,43.2105897358,34.7402205418,42.3518453389
0,40.9024591537,32.5995265435,41.5146624322
0,41.9867519102,33.6220212331,41.8236527622
0,39.4442011247,31.1405729973,41.5181400187
0,40.8271183676,32.5895986345,41.1875980516
0,38.8142530138,30.6332572824,40.9049780472
0,38.466435433,30.270174091,40.9813060991
0,36.8784930463,28.7298647438,40.7431409051
0,38.648388806,30.4993316356,40.7452852448
0,36.7362186174,28.6409850919,40.4761670246
0,36.0406522054,27.9206100315,40.6002102643
0,36.2213658429,28.1265308878,40.4741741722
0,36.3043560234,28.1799233806,40.6221626085
0,35.7520359102,27.6868408931,40.3259744844
0,34.079213752,26.0651916068,40.070110129
0,34.080631076,26.0327444909,40.2394323258
0,34.1409351873,26.1654630052,39.8773603162
0,32.5013215163,24.5495563801,39.7588250884
