epoch,loss
0,4.71227945369
0,4.06526934046
0,3.8752317725
0,3.82116426884
0,3.80029642248
0,3.7892606429
0,3.78129051705
0,3.77288760712
0,3.76108208852
0,3.746556415
0,3.73969764953
0,3.73676361967
0,3.73361167796
0,3.73374934176
0,3.73228074539
0,3.72575897722
0,3.72395362629
0,3.73295288581
0,3.72801471432
0,3.72546187637
0,3.72333051379
0,3.7209991463
0,3.71713205218
0,3.71267281242
0,3.70885674997
0,3.71166196584
0,3.70171858852
0,3.70102232229
0,3.69502936897
0,3.69076200538
0,3.68696061516
0,3.53002843613
0,3.4245683239
0,3.38334672125
0,3.36339599822
0,3.34720927968
0,3.33546958253
0,3.32633955509
0,3.31834369007
0,3.30971604299
0,3.30173735183
0,3.29497313887
0,3.28693285423
0,3.27826738141
0,3.27098150744
0,3.26450375654
0,3.25844066082
0,3.25020461102
0,3.24547827745
0,3.23339752982
0,3.22654827201
0,3.2168271743
0,3.20059823179
0,3.16577610116
0,3.11052144089
0,3.07331086356
0,3.04669726563
0,3.03035573465
0,2.99264149601
0,2.93329811116
0,2.90344931278
0,2.88817890433
0,2.87505733167
0,2.86115946236
0,2.85103079943
0,2.83905045344
0,2.83005737876
0,2.81819213617
0,2.81494275119
0,2.80634765131
0,2.79912112038
0,2.787628163
0,2.78195409715
0,2.78006007375
0,2.77047660098
0,2.79850444435
0,2.75756728186
0,2.76532966132
0,2.74517567941
0,2.73755705514
0,2.72783159358
0,2.72947093538
0,2.71855795079
0,2.7149247247
0,2.71071429669
0,2.7062670749
0,2.69623193599
0,2.69255803525
0,2.69018536154
0,2.68266130945
0,2.6751659256
0,2.67636877934
0,2.66795311947
0,2.66366608127
0,2.65624419717
0,2.65382314015
0,2.65076936116
0,2.64776403239
0,2.63639186862
0,2.6396525564
0,2.6312827761
0,2.65515010418
0,2.646101964
0,2.63006413638
0,2.62245941124
0,2.62775128253
0,2.61144580402
0,2.61384840139
0,2.60233580733
0,2.60193628923
0,2.59903469201
0,2.59342412874
0,2.61236811809
0,2.58190283003
0,2.583026319
0,2.57857503871
0,2.58197317577
0,2.57090491084
0,2.56862888509
0,2.56380361389
0,2.56368486963
0,2.56129528469
0,2.55599762601
0,2.55405891945
0,2.54456751716
0,2.54673464276
0,2.54032544094
0,2.68076456118
0,2.55025999901
0,2.53475000082
0,2.54236723454
0,2.5309182855
0,2.53480684879
0,2.53119045541
0,2.52740253872
0,2.53197949991
0,3.3564419468
0,3.85417394193
0,3.70594516531
0,3.62283357362
0,4.21311772014
0,4.2778337749
0,4.21423403859
0,4.18680981728
0,4.17809219437
0,4.16598725187
0,4.13705887036
0,4.1359218936
0,4.13020187128
0,4.15784075042
0,4.20109561562
0,4.18413706192
0,4.19788036926
0,4.17101195485
0,4.1457316656
0,4.13224385881
0,4.13725045484
0,4.13205834526
0,4.14601796278
0,4.1849565983
0,4.13618155865
0,4.10959097113
0,8.1624748621
0,6.30537450426
0,5.93774883404
0,5.73205395403
0,5.50127862126
0,5.34637614276
0,5.17147971141
0,5.12071572009
0,5.10153764947
0,5.08937323608
0,5.06978486791
0,5.07753332847
0,5.08948254736
0,5.06619432853
0,5.05028825837
0,5.06978784633
0,5.07722614431
0,4.9868433923
0,5.05880828294
0,5.07696311999
0,5.10972610116
0,5.10276564059
0,5.09141214029
0,5.09478871458
0,5.09518326355
0,5.08396173927
0,5.08604156692
0,5.05352952976
0,5.02013149223
0,5.01460295319
0,4.99578914237
0,4.98169753019
0,4.96806119483
0,4.97070849556
0,4.95940742809
0,4.95129376292
0,4.95605185903
0,4.9459940066
0,4.93949895193
0,4.95089044461
0,4.94047868002
0,4.96336622861
0,4.95622693002
0,4.9451962112
0,4.91037647696
0,4.88520109502
0,4.92010742554
0,4.95543727802
0,4.95651706366
0,4.95305419628
0,4.98904355324
0,4.91871097701
0,5.11279875498
0,5.00300124628
0,5.00183798121
0,4.98477256132
0,4.98200141666
0,4.95380461001
0,4.93881281229
0,4.97102273024
0,4.93285299262
0,4.92637370644
0,5.06531039678
0,5.20512891309
0,5.11601771008
0,5.12773696433
0,5.13176961044
0,5.13729420608
0,5.13427083737
0,5.13933722015
0,5.13579269635
0,5.14146200646
0,5.13507896256
0,5.14007566051
0,5.1381049337
0,5.1318444692
0,5.14002416286
0,5.14045073133
0,5.13832869743
0,5.13474044267
0,5.13481607145
0,5.12490149629
0,5.12026854185
0,5.13077283915
0,5.13876787516
0,5.13479606116
0,5.14455599433
0,5.14735683032
0,5.14233601971
0,5.13916331254
0,5.13991406799
0,5.14056033483
0,5.14406463309
0,5.14204071966
0,5.13953764454
0,5.13056315515
0,5.11677661972
0,5.13796034848
0,5.12516723599
0,5.13146927012
0,5.11588587634
0,5.11941798055
0,5.10912852215
0,5.10786212021
0,5.11116928572
0,5.10786174568
0,5.11102697832
0,5.11750961182
0,5.11673912622
0,5.11068474317
0,5.11455195026
0,5.10361586702
0,5.11585392479
0,5.11325914576
0,5.12048687587
0,5.12904291435
0,5.13564055316
0,5.13275278298
0,5.12521309271
0,5.11216005321
0,5.11077583669
0,5.11264579664
0,5.12616760457
0,5.12448207636
0,5.11937896536
0,5.10820598421
0,5.11124643985
0,5.1127037113
0,5.10916166896
0,5.11559854153
0,5.1098011761
0,5.1032180664
0,5.10421543671
0,5.12585023026
0,5.14187087234
0,5.14121691653
0,5.1434263571
0,5.13744212801
0,5.14906897745
0,5.14059452656
0,5.14101214146
0,5.14607578408
0,5.14642147211
0,5.13611800156
0,5.1334283049
0,5.12508753572
0,5.13791873035
0,5.12774423262
0,5.11399187923
0,5.10800825189
0,5.11195120576
0,5.11603105513
0,5.11076282965
0,5.1075300665
0,5.12628392255
0,5.13467022839
0,5.13487919215
0,5.14100237728
0,5.13774301706
0,5.14168973115
0,5.14002782695
0,5.14213496977
0,5.14250475576
0,5.14581029153
0,5.1437038723
0,5.14364564999
0,5.14579852334
0,5.14413586782
0,5.14334178495
0,5.14477111471
0,5.13402856317
0,5.12175142741
0,5.10168393829
0,5.09627867023
0,5.09147922741
0,5.0850125936
0,5.09712553601
0,5.09235213101
0,5.1014137563
0,5.09948272831
