epoch,loss,main_output_loss,mid_output_loss
0,167.475699952,183.030294428,167.475699952
0,100.065799292,188.19472208,100.065799292
0,73.0908236318,188.469592183,73.0908236318
0,66.4644690914,187.680146885,66.4644690914
0,60.1562700137,187.749885979,60.1562700137
0,58.0600836186,187.041165926,58.0600836186
0,56.4193101391,187.069989725,56.4193101391
0,54.4872033555,186.172449943,54.4872033555
0,54.6447262397,186.125416075,54.6447262397
0,52.9966032797,186.176122612,52.9966032797
0,52.1477789931,185.364061146,52.1477789931
0,51.7492454086,186.171991363,51.7492454086
0,50.1038771239,186.228147528,50.1038771239
0,51.1787884642,184.442583827,51.1787884642
0,49.1082865836,184.444173295,49.1082865836
0,48.6306170941,184.286180545,48.6306170941
0,47.5828190685,184.580618721,47.5828190685
0,46.8649910311,183.686727696,46.8649910311
0,47.8431997276,184.052046828,47.8431997276
0,46.6554063621,183.767501885,46.6554063621
0,46.5411457429,183.137929341,46.5411457429
0,45.5804883175,182.625299958,45.5804883175
0,45.3610036231,183.131871779,45.3610036231
0,45.8255746582,183.093593088,45.8255746582
0,44.8955581296,182.7622934,44.8955581296
0,44.5526660749,182.484969496,44.5526660749
0,43.9915367954,182.123704955,43.9915367954
0,44.26433315,182.221969639,44.26433315
0,44.1498677424,182.419263755,44.1498677424
0,43.8716543052,181.93667367,43.8716543052
0,43.4434321712,181.985253261,43.4434321712
0,42.9971848423,181.729819894,42.9971848423
0,42.6341920496,181.494175976,42.6341920496
0,42.5096658975,180.958467713,42.5096658975
0,42.3491116954,182.248578703,42.3491116954
0,41.3330085966,181.045374648,41.3330085966
0,41.4364022854,181.379758359,41.4364022854
0,41.3708652996,180.868567117,41.3708652996
0,42.0974278055,181.527024883,42.0974278055
0,40.6320955883,181.176064216,40.6320955883
0,40.8578202321,181.185847793,40.8578202321
0,40.2180572458,180.599388061,40.2180572458
0,40.714688245,181.156946459,40.714688245
0,40.1424997753,181.216084678,40.1424997753
0,40.1096227825,181.053585274,40.1096227825
0,39.9782100871,180.473072042,39.9782100871
0,39.5848007,179.971976735,39.5848007
0,39.0670966657,180.119407503,39.0670966657
0,38.8999872629,179.730803504,38.8999872629
0,39.4511748422,180.294523073,39.4511748422
0,42.6708443937,180.529689922,42.6708443937
0,40.1654644501,179.14062804,40.1654644501
0,38.505007192,178.831112585,38.505007192
0,38.130180204,179.392459225,38.130180204
0,37.7835722462,179.700779403,37.7835722462
0,37.3064265674,179.587986109,37.3064265674
0,37.2655434672,180.273059148,37.2655434672
0,37.0944840999,179.296737276,37.0944840999
0,36.3686593414,179.322674727,36.3686593414
0,36.1891046267,179.02795979,36.1891046267
0,36.9703516139,179.088839076,36.9703516139
0,36.4928799042,178.880439539,36.4928799042
0,36.0116286182,180.244562617,36.0116286182
0,36.4482841966,178.779786602,36.4482841966
0,36.1426104941,179.409265093,36.1426104941
0,35.386944113,178.577308939,35.386944113
0,35.8411634909,179.258001964,35.8411634909
0,34.4999425099,179.377787602,34.4999425099
0,35.484599141,178.323221449,35.484599141
0,34.6251470248,178.792385367,34.6251470248
0,33.7811023019,178.106522712,33.7811023019
0,33.714602088,178.163456258,33.714602088
0,33.5710666367,178.669092766,33.5710666367
0,33.4628455352,177.948028998,33.4628455352
0,33.597730461,178.72926361,33.597730461
0,33.1446881794,177.396108416,33.1446881794
0,32.4239337143,177.468562878,32.4239337143
0,33.0220523936,177.413083914,33.0220523936
0,32.4917257008,177.388480486,32.4917257008
0,32.1248875683,177.792160395,32.1248875683
0,30.9094927281,177.631190704,30.9094927281
