epoch,loss,main_output_loss,mid_output_loss
0,98.1018360135,185.841972115,98.1018360135
0,63.4994468929,185.841972115,63.4994468929
0,59.6620638875,185.841972115,59.6620638875
0,57.7845103459,185.841972115,57.7845103459
0,56.3882877068,185.841972115,56.3882877068
0,53.7696149471,185.841972115,53.7696149471
0,53.3898300127,185.841972115,53.3898300127
0,51.2085668044,185.841972115,51.2085668044
0,51.1354313572,185.841972115,51.1354313572
0,48.7131916674,185.841972115,48.7131916674
0,49.6237556812,185.841972115,49.6237556812
0,47.5795802693,185.841972115,47.5795802693
0,48.6737365362,185.841972115,48.6737365362
0,46.7096346003,185.841972115,46.7096346003
0,47.6492157877,185.841972115,47.6492157877
0,45.9994871539,185.841972115,45.9994871539
0,46.2673606914,185.841972115,46.2673606914
0,45.5321203475,185.841972115,45.5321203475
0,45.3158549999,185.841972115,45.3158549999
0,44.5731012,185.841972115,44.5731012
0,45.1215805406,185.841972115,45.1215805406
0,44.2807338338,185.841972115,44.2807338338
0,44.5061929085,185.841972115,44.5061929085
0,44.0725055442,185.841972115,44.0725055442
0,44.0867021244,185.841972115,44.0867021244
0,43.5268175342,185.841972115,43.5268175342
0,43.8142110026,185.841972115,43.8142110026
0,42.5885839974,185.841972115,42.5885839974
0,43.3551707107,185.841972115,43.3551707107
0,42.847999984,185.841972115,42.847999984
0,42.6347091649,185.841972115,42.6347091649
0,42.4184141899,185.841972115,42.4184141899
0,42.6975480029,185.841972115,42.6975480029
0,42.1090957621,185.841972115,42.1090957621
0,42.342668848,185.841972115,42.342668848
0,41.730174893,185.841972115,41.730174893
0,42.1629293369,185.841972115,42.1629293369
0,41.6882088621,185.841972115,41.6882088621
0,42.1892144511,185.841972115,42.1892144511
0,41.1478855509,185.841972115,41.1478855509
0,41.6713280491,185.841972115,41.6713280491
0,40.9556737684,185.841972115,40.9556737684
0,41.1213400553,185.841972115,41.1213400553
0,40.8499597585,185.841972115,40.8499597585
0,41.189933319,185.841972115,41.189933319
0,40.9621351412,185.841972115,40.9621351412
0,40.7630018968,185.841972115,40.7630018968
0,40.5554235441,185.841972115,40.5554235441
0,40.8754026322,185.841972115,40.8754026322
0,40.2629787163,185.841972115,40.2629787163
0,40.6992951459,185.841972115,40.6992951459
0,40.4402858958,185.841972115,40.4402858958
0,40.414442128,185.841972115,40.414442128
0,39.9723249047,185.841972115,39.9723249047
0,40.1151347332,185.841972115,40.1151347332
0,39.7882190065,185.841972115,39.7882190065
0,39.8359239031,185.841972115,39.8359239031
0,40.4104432673,185.841972115,40.4104432673
0,39.7849560004,185.841972115,39.7849560004
0,39.736422661,185.841972115,39.736422661
0,40.0882936186,185.841972115,40.0882936186
0,39.4137881708,185.841972115,39.4137881708
0,39.3492090653,185.841972115,39.3492090653
0,39.8239917727,185.841972115,39.8239917727
0,39.0743492737,185.841972115,39.0743492737
0,39.5185756524,185.841972115,39.5185756524
0,39.192904795,185.841972115,39.192904795
0,38.7708474926,185.841972115,38.7708474926
0,39.38221799,185.841972115,39.38221799
0,38.8613250174,185.841972115,38.8613250174
0,39.0427349467,185.841972115,39.0427349467
0,38.7961201339,185.841972115,38.7961201339
0,39.0237494582,185.841972115,39.0237494582
0,38.8535027608,185.841972115,38.8535027608
0,38.7010812453,185.841972115,38.7010812453
0,39.4075934948,185.841972115,39.4075934948
0,38.440720433,185.841972115,38.440720433
0,38.6691996093,185.841972115,38.6691996093
0,38.4125394338,185.841972115,38.4125394338
0,38.1214240711,185.841972115,38.1214240711
0,37.9696922095,185.841972115,37.9696922095
0,38.245115704,185.841972115,38.245115704
0,37.9164316585,185.841972115,37.9164316585
0,37.9069424018,185.841972115,37.9069424018
0,37.6439232194,185.841972115,37.6439232194
0,37.3046466637,185.841972115,37.3046466637
0,37.5540881959,185.841972115,37.5540881959
0,37.1797992655,185.841972115,37.1797992655
0,37.3768628241,185.841972115,37.3768628241
0,37.1405304817,185.841972115,37.1405304817
0,37.1186796662,185.841972115,37.1186796662
0,36.781180778,185.841972115,36.781180778
0,36.6395608664,185.841972115,36.6395608664
0,36.5596010139,185.841972115,36.5596010139
0,36.6576919255,185.841972115,36.6576919255
0,36.0679502934,185.841972115,36.0679502934
0,36.1312483008,185.841972115,36.1312483008
0,36.0705938565,185.841972115,36.0705938565
0,36.0876599531,185.841972115,36.0876599531
0,36.2680810932,185.841972115,36.2680810932
0,35.5473370635,185.841972115,35.5473370635
0,35.4624944257,185.841972115,35.4624944257
0,35.1807869172,185.841972115,35.1807869172
0,34.919433411,185.841972115,34.919433411
0,35.4034250489,185.841972115,35.4034250489
0,34.5795110172,185.841972115,34.5795110172
0,34.3834372396,185.841972115,34.3834372396
0,34.6975936775,185.841972115,34.6975936775
0,34.6336717652,185.841972115,34.6336717652
0,34.154462065,185.841972115,34.154462065
0,34.5584046037,185.841972115,34.5584046037
0,33.9485701549,185.841972115,33.9485701549
