epoch,loss,model_1_loss_1,model_1_loss_2
0,9.10208133308,9.13042929495,9.07373337121
0,7.64705224313,7.80496026097,7.48914422529
0,7.34866068915,7.63485642518,7.06246495311
0,5.41090463093,5.8661726095,4.95563665237
0,5.28456022886,5.89772982292,4.6713906348
0,5.17522560754,5.90601487089,4.4444363442
0,5.32691117329,6.14415042084,4.50967192574
0,5.0716929502,6.027395011,4.11599088941
0,5.04278778199,6.10499539282,3.98058017116
0,4.97838033665,6.1286915252,3.82806914811
0,4.94808579919,6.18073838378,3.7154332146
