epoch,loss,main_output_loss,mid_output_loss
0,3.65843336713,5.55057092573,1.76629580853
0,3.01200675794,5.45826858733,0.565744928549
0,2.95800334227,5.46638897709,0.449617707444
0,2.93203421046,5.47689491982,0.387173501097
0,2.91879771084,5.4872957974,0.350299624282
0,2.90758561525,5.49845611133,0.316715119165
0,2.90077764054,5.50928108624,0.292274194835
0,2.89247257062,5.51682060393,0.268124537302
0,2.6974598475,5.14195517171,0.252964523286
0,2.65759490537,5.08486347671,0.23032633402
0,2.65107244354,5.08223067196,0.219914215118
0,2.70145787368,5.05028451251,0.352631234862
