epoch,loss,main_output_loss,mid_output_loss
0,59.9985518182,59.9985518182,194.449705259
0,34.5638383828,34.5638383828,209.794560475
0,31.0150892531,31.0150892531,219.051251649
0,29.962482116,29.962482116,220.258061737
0,29.294764207,29.294764207,224.027587265
0,28.9696412997,28.9696412997,227.577695567
0,28.5539257145,28.5539257145,222.075665733
0,28.1497092013,28.1497092013,224.275131078
0,27.9809739292,27.9809739292,217.011756171
0,28.001154052,28.001154052,224.920503922
0,27.6286161951,27.6286161951,228.0959189
0,27.5919032982,27.5919032982,216.745827963
0,27.5385441479,27.5385441479,228.719135784
0,27.7294912715,27.7294912715,220.905143378
0,27.3574197678,27.3574197678,222.324693443
0,27.2783948126,27.2783948126,230.330056741
0,27.4294793996,27.4294793996,232.513824013
0,27.1922139304,27.1922139304,240.113951202
0,27.0379964157,27.0379964157,241.459377548
0,27.2959871992,27.2959871992,253.337840392
0,26.9300260933,26.9300260933,238.578685365
0,27.1532370612,27.1532370612,229.812508417
0,27.0008940677,27.0008940677,231.218338496
0,26.9662827804,26.9662827804,239.528568485
0,26.9872057236,26.9872057236,242.685519234
0,26.9213128068,26.9213128068,252.99769651
0,26.8557560529,26.8557560529,248.795086441
0,26.8296795231,26.8296795231,237.732886134
0,26.8747475156,26.8747475156,241.49132519
0,26.7976258969,26.7976258969,240.602176149
0,26.5967716999,26.5967716999,241.553884331
0,26.6857741633,26.6857741633,245.908903788
0,27.1241770548,27.1241770548,247.337003347
0,26.8882524846,26.8882524846,250.308340656
0,26.7771311416,26.7771311416,253.165377503
0,26.5597590759,26.5597590759,254.176805813
0,27.0283664297,27.0283664297,260.107081626
0,26.84507539,26.84507539,258.097442925
0,27.0313244952,27.0313244952,255.715690758
0,26.7476843919,26.7476843919,265.492202248
0,26.9807270398,26.9807270398,263.176629396
0,27.0985117696,27.0985117696,254.868928923
0,26.656532921,26.656532921,268.086308266
0,26.851369915,26.851369915,256.338368946
0,26.8894907519,26.8894907519,265.78385775
0,27.4119056614,27.4119056614,273.939726659
0,27.3443350999,27.3443350999,263.22426153
0,27.2026640399,27.2026640399,263.732194727
0,26.9313064772,26.9313064772,272.185443894
0,27.2064831293,27.2064831293,264.386763221
0,27.3020468023,27.3020468023,259.750403272
0,28.1196604939,28.1196604939,277.175721868
0,27.4096208961,27.4096208961,297.440829717
0,27.7522069854,27.7522069854,270.418825444
0,27.4899047485,27.4899047485,267.945263854
0,27.2730717752,27.2730717752,284.756015315
0,27.2732145052,27.2732145052,258.927145022
0,27.0001237575,27.0001237575,261.289020052
0,27.0976738241,27.0976738241,264.872215003
0,27.1114655776,27.1114655776,274.859486896
0,26.9526614402,26.9526614402,267.037767866
0,27.322231601,27.322231601,276.537636589
0,27.6289650709,27.6289650709,264.861902334
0,27.6019681897,27.6019681897,254.030307323
0,29.5303717046,29.5303717046,253.862443753
0,66.9416040386,66.9416040386,274.595821327
0,67.2112216087,67.2112216087,276.919891199
0,67.3021378565,67.3021378565,276.920034639
0,67.2991559638,67.2991559638,276.922226942
0,67.3184618177,67.3184618177,276.923450998
0,67.3106299619,67.3106299619,276.923198111
0,67.3311481752,67.3311481752,276.923216084
