epoch,loss,model_2_loss_1,model_2_loss_2
0,3.86459523368,6.51873109421,3.86459523368
0,1.95199283143,6.03582217321,1.95199283143
0,1.64878013572,6.12680847486,1.64878013572
0,1.52324265701,6.15442336517,1.52324265701
0,1.44000290259,6.1716693288,1.44000290259
0,1.35609167147,6.18916984209,1.35609167147
0,1.21272974337,6.23093943499,1.21272974337
0,1.12008223446,6.24655787028,1.12008223446
0,1.06577158053,6.25828464195,1.06577158053
0,1.02530190837,6.26665962456,1.02530190837
0,0.992895768886,6.26939659047,0.992895768886
0,0.969127411108,6.27354021721,0.969127411108
0,0.946744270001,6.27707717213,0.946744270001
0,0.930676796191,6.28238550847,0.930676796191
0,0.914087777578,6.28343086227,0.914087777578
0,0.902100347635,6.28729961965,0.902100347635
0,0.889800938056,6.28760048321,0.889800938056
0,0.877285309547,6.2899839924,0.877285309547
0,0.864668757267,6.29056874624,0.864668757267
0,0.845665135413,6.29540718081,0.845665135413
0,0.835243559418,6.29786979909,0.835243559418
0,0.825644666002,6.29760800697,0.825644666002
0,0.816583128155,6.29947554567,0.816583128155
0,0.810853385857,6.30013305739,0.810853385857
0,0.805982051626,6.30087018745,0.805982051626
0,0.798693731461,6.30129684027,0.798693731461
0,0.794064848107,6.30222742269,0.794064848107
0,0.790563531642,6.30266084116,0.790563531642
0,0.786486949432,6.3030067742,0.786486949432
0,0.782144366731,6.30372381997,0.782144366731
0,0.779513187757,6.30546914798,0.779513187757
0,0.776858659515,6.30478718425,0.776858659515
0,0.773891286547,6.30471994255,0.773891286547
0,0.771074989572,6.30610806507,0.771074989572
0,0.768916798469,6.3053722066,0.768916798469
0,0.766626615529,6.30576837833,0.766626615529
0,0.763684154775,6.30619056786,0.763684154775
0,0.763781550295,6.30768992707,0.763781550295
0,0.760552800902,6.30813304923,0.760552800902
0,0.759474354613,6.30750731206,0.759474354613
0,0.756825401128,6.30717112371,0.756825401128
0,0.75590541491,6.30657837422,0.75590541491
0,0.753404953381,6.30664746741,0.753404953381
0,0.75172713563,6.30720062578,0.75172713563
0,0.750913110688,6.30793841999,0.750913110688
0,0.747968882809,6.30924441738,0.747968882809
0,0.748260627366,6.30863144044,0.748260627366
0,0.747551455597,6.30876663331,0.747551455597
0,0.745611036428,6.30922827679,0.745611036428
0,0.743479994143,6.30877765671,0.743479994143
0,0.741389797823,6.30922988167,0.741389797823
0,0.740875433554,6.30996752664,0.740875433554
0,0.738487531671,6.31009377149,0.738487531671
0,0.739962340514,6.30982257272,0.739962340514
0,0.737668310402,6.31035831757,0.737668310402
0,0.736199074564,6.31047251037,0.736199074564
0,0.736836960661,6.30985546063,0.736836960661
0,0.733812902252,6.31031460623,0.733812902252
0,0.733131038344,6.31016493726,0.733131038344
0,0.731837071651,6.31077195626,0.731837071651
0,0.731225048181,6.30956519534,0.731225048181
0,0.730942824903,6.31165917939,0.730942824903
0,0.729540913085,6.31165139102,0.729540913085
0,0.73030985301,6.31040387316,0.73030985301
0,0.728343189251,6.31182166899,0.728343189251
0,0.728299961737,6.3123716921,0.728299961737
0,0.727296160187,6.31135548873,0.727296160187
0,0.725567111623,6.31220125644,0.725567111623
0,0.725929810605,6.31177512807,0.725929810605
0,0.724795854657,6.31180314334,0.724795854657
0,0.725095871245,6.31344902605,0.725095871245
0,0.722877008512,6.31268876816,0.722877008512
0,0.721926978448,6.31116191616,0.721926978448
0,0.723181704092,6.31202421179,0.723181704092
0,0.720715934552,6.31260741106,0.720715934552
0,0.720853324318,6.31151494001,0.720853324318
0,0.719435780433,6.3127202001,0.719435780433
0,0.719013249104,6.3123983144,0.719013249104
0,0.719483752851,6.31339825116,0.719483752851
0,0.717229947082,6.31323374729,0.717229947082
0,0.717685237894,6.31286182728,0.717685237894
0,0.717228758735,6.31297496067,0.717228758735
0,0.715816261706,6.31301117664,0.715816261706
0,0.715721020877,6.3141577966,0.715721020877
0,0.71727665182,6.31269536652,0.71727665182
0,0.715638101939,6.31248695853,0.715638101939
0,0.713702001068,6.31364601144,0.713702001068
0,0.714529595429,6.31423104092,0.714529595429
0,0.713232682261,6.31303782478,0.713232682261
0,0.711979410618,6.3141416043,0.711979410618
0,0.712549663123,6.31414881111,0.712549663123
0,0.711191895935,6.31288336553,0.711191895935
0,0.711655633127,6.31409302004,0.711655633127
0,0.709331029736,6.31382496144,0.709331029736
0,0.70901989164,6.31325570758,0.70901989164
0,0.71066933354,6.3142356667,0.71066933354
0,0.707497141736,6.31422533768,0.707497141736
0,0.709367365395,6.31479431005,0.709367365395
0,0.707699116932,6.31329696018,0.707699116932
0,0.707952273897,6.31411285923,0.707952273897
0,0.707540391082,6.31439818284,0.707540391082
0,0.70633469918,6.31500494985,0.70633469918
0,0.705576754166,6.31581656155,0.705576754166
0,0.705991545565,6.31489098266,0.705991545565
0,0.704865838416,6.3154021089,0.704865838416
0,0.70594280544,6.31566141585,0.70594280544
0,0.704778683966,6.31459081775,0.704778683966
