epoch,loss,model_1_loss_1,model_1_loss_2
0,5.56444110466,6.48934404372,4.63953816559
0,4.28442770851,5.76911735415,2.79973806286
0,3.03336880058,5.05024087933,1.01649672183
0,2.9197517527,5.04179940625,0.797704099154
0,2.87260112128,5.05304164595,0.692160596615
0,2.85425718073,5.08767533068,0.620839030788
0,2.84193142701,5.10657270404,0.577290149968
0,2.83177035171,5.13173431856,0.53180638486
0,2.80828925452,5.11741537576,0.499163133278
0,2.80663533343,5.1466004644,0.466670202458
0,2.78577138694,5.12804506797,0.44349770592
0,2.77773504209,5.13677028383,0.418699800351
0,2.76766983994,5.13688127041,0.398458409477
0,2.74685849799,5.11572338235,0.377993613634
0,2.75809019995,5.15508862739,0.361091772517
0,2.74644403107,5.14770648577,0.345181576379
0,2.7401667166,5.15464488295,0.325688550256
0,2.72576688211,5.1390292383,0.312504525931
0,2.72846747668,5.15652513658,0.300409816771
0,2.72430913748,5.15964396462,0.288974310336
0,2.71067806705,5.1452347396,0.276121394508
