epoch,loss,main_output_loss,mid_output_loss
0,151.254904085,151.254904085,231.683573185
0,128.642304449,128.642304449,266.958558854
0,125.545797224,125.545797224,264.35873361
0,123.734505614,123.734505614,260.758918477
0,123.825593443,123.825593443,255.076428063
0,122.520335437,122.520335437,252.83152483
0,122.58160044,122.58160044,250.384509496
0,121.787657108,121.787657108,249.62449097
0,121.346734651,121.346734651,249.344460147
0,121.185187789,121.185187789,246.286975793
0,112.773102899,112.773102899,256.279377729
0,104.882921142,104.882921142,254.678656415
0,105.083802294,105.083802294,251.311081299
0,104.385207055,104.385207055,249.474697971
0,103.971048516,103.971048516,247.552314288
0,103.989526869,103.989526869,248.112493195
0,104.134628196,104.134628196,245.475672207
0,100.610973601,100.610973601,243.303401729
0,102.113433986,102.113433986,235.38944635
0,102.35648089,102.35648089,259.374702368
0,99.429606918,99.429606918,268.840673232
0,98.5719776588,98.5719776588,270.189075377
0,98.1287197717,98.1287197717,268.05538234
0,97.7887283264,97.7887283264,266.972362842
0,97.6552132142,97.6552132142,264.642750922
0,97.5385754817,97.5385754817,266.669365723
0,97.2101545624,97.2101545624,266.518234594
0,96.9664258101,96.9664258101,265.991647864
0,94.6888665456,94.6888665456,257.948945524
0,91.6119550572,91.6119550572,258.172065608
0,90.9398194213,90.9398194213,263.674730855
0,90.9099895648,90.9099895648,265.227800218
0,90.1275302137,90.1275302137,264.614734753
0,89.9514457205,89.9514457205,261.280399902
0,89.6213695911,89.6213695911,263.117651503
0,89.2068120378,89.2068120378,262.602943385
0,88.5918581779,88.5918581779,261.259478921
0,88.397715563,88.397715563,259.324917881
0,88.0625674839,88.0625674839,259.401987737
0,87.3966724471,87.3966724471,258.746277658
0,68.1415540909,68.1415540909,252.679444368
0,61.3615589281,61.3615589281,251.81003755
0,60.9462374078,60.9462374078,255.444674457
0,58.9394488844,58.9394488844,255.189346965
0,57.8918706831,57.8918706831,252.817994737
0,58.415867043,58.415867043,254.442491408
0,56.3550696824,56.3550696824,253.471234631
0,56.6671828761,56.6671828761,253.327665336
0,56.8994908122,56.8994908122,254.757939972
0,55.5360640608,55.5360640608,255.318102248
0,55.0028400146,55.0028400146,256.586508316
0,54.3582078312,54.3582078312,255.022587529
0,54.2586184416,54.2586184416,255.245614593
0,53.6336989179,53.6336989179,256.393137728
0,53.8570717768,53.8570717768,255.392067168
0,52.8063891268,52.8063891268,253.32671612
0,52.3634792845,52.3634792845,255.18853942
0,52.1526109764,52.1526109764,253.732507548
0,50.9798060159,50.9798060159,252.865646112
0,50.4343920965,50.4343920965,255.47520254
0,50.3273569698,50.3273569698,255.260058441
0,50.1722853239,50.1722853239,253.828845781
0,49.395873032,49.395873032,255.228907564
0,46.0382199459,46.0382199459,258.2766433
0,40.004295797,40.004295797,257.924529877
0,38.5163940863,38.5163940863,257.99828643
0,36.0121567761,36.0121567761,257.329202756
0,35.860764582,35.860764582,254.975762577
0,35.04622744,35.04622744,256.596412067
0,33.4129706162,33.4129706162,254.2160233
0,32.8718483179,32.8718483179,254.248201423
0,32.3943472922,32.3943472922,254.622986706
0,31.8726726277,31.8726726277,256.817452537
0,31.4498725751,31.4498725751,254.480797528
0,30.5784573591,30.5784573591,256.313107346
0,30.5076960775,30.5076960775,258.391738938
0,29.6886037351,29.6886037351,255.331089814
0,30.1286583925,30.1286583925,256.750391257
0,29.622317118,29.622317118,255.762314185
0,28.5576518755,28.5576518755,255.222342339
0,27.7575033267,27.7575033267,256.406496118
0,27.2755526504,27.2755526504,257.054003634
0,26.794819122,26.794819122,256.460709356
0,26.6891043699,26.6891043699,257.214139913
0,26.2613063814,26.2613063814,257.0476485
0,25.6489624187,25.6489624187,257.431662784
0,26.6860239547,26.6860239547,257.920156979
0,25.2527593025,25.2527593025,258.824254502
0,25.2906820524,25.2906820524,256.30988411
0,24.3217738714,24.3217738714,256.124335796
0,24.2093376824,24.2093376824,257.482270644
0,24.2069131055,24.2069131055,258.425317692
0,23.6160648021,23.6160648021,258.428531082
0,23.0349321121,23.0349321121,257.698819557
0,22.3408527822,22.3408527822,256.344795108
0,22.7197479711,22.7197479711,256.446602785
0,21.9040215597,21.9040215597,257.178273224
0,21.6727341073,21.6727341073,258.970640163
0,21.5441553818,21.5441553818,255.823808591
0,21.6808772595,21.6808772595,255.119845473
0,20.6007047961,20.6007047961,254.964552304
0,19.7713147434,19.7713147434,255.35067885
0,20.3070161134,20.3070161134,254.602226906
0,19.5804230301,19.5804230301,254.509238137
0,19.9902416811,19.9902416811,253.033671219
0,20.0708924663,20.0708924663,252.773074268
0,19.5550302283,19.5550302283,253.911817652
0,18.214296642,18.214296642,253.036502024
0,18.1862771779,18.1862771779,254.230086191
0,18.6517433672,18.6517433672,254.172200831
0,17.9057054386,17.9057054386,254.32498619
0,17.7325149345,17.7325149345,252.502179693
0,17.2512311811,17.2512311811,254.819032912
0,17.1523313066,17.1523313066,253.143738068
0,16.6610609754,16.6610609754,253.58116316
0,17.0375220139,17.0375220139,252.738444275
0,16.4007613713,16.4007613713,252.486541735
0,16.0166306611,16.0166306611,252.684386897
0,15.4413165743,15.4413165743,252.855511432
0,16.0399869003,16.0399869003,252.463563536
0,15.5179580919,15.5179580919,253.718979174
0,15.212873905,15.212873905,252.796010514
0,14.944818461,14.944818461,252.298158621
0,14.9077759662,14.9077759662,251.677906849
0,14.8881343505,14.8881343505,252.940052813
0,14.1891690627,14.1891690627,252.363564627
0,14.3205191473,14.3205191473,251.882882025
0,14.3555521946,14.3555521946,251.589817658
0,14.0492656016,14.0492656016,251.515955249
0,13.7563521241,13.7563521241,251.140246833
0,13.9684193059,13.9684193059,251.045790761
0,13.1963278931,13.1963278931,251.026236556
0,13.3213929553,13.3213929553,252.473405207
0,13.7145501183,13.7145501183,251.448184086
0,12.4427084489,12.4427084489,251.214168283
0,13.0090897184,13.0090897184,249.507560293
0,13.0580388017,13.0580388017,250.802781443
0,12.6231876987,12.6231876987,252.159384299
0,12.6868720103,12.6868720103,250.897507821
0,11.8688470063,11.8688470063,249.619288113
0,12.7733204453,12.7733204453,249.085413835
0,12.0259684419,12.0259684419,249.486375413
0,11.9757793142,11.9757793142,250.368809223
0,11.7773970668,11.7773970668,251.208145292
0,12.2654861567,12.2654861567,252.788395878
0,11.4155806158,11.4155806158,251.266908803
0,11.4934756495,11.4934756495,250.518099108
0,11.6659274172,11.6659274172,251.353012714
0,11.0853555814,11.0853555814,249.803741078
0,11.2407434036,11.2407434036,250.277024624
0,11.6045035029,11.6045035029,250.666475884
0,11.2399857343,11.2399857343,250.635317583
0,11.2150410293,11.2150410293,250.448811516
0,10.7701357167,10.7701357167,250.320936858
0,11.1296965974,11.1296965974,249.391316232
0,10.7592400312,10.7592400312,249.834035322
0,10.7096126442,10.7096126442,248.915794323
0,10.646173726,10.646173726,250.54264157
0,10.4938538738,10.4938538738,250.976933094
0,10.7205839465,10.7205839465,249.769753448
0,10.2388833201,10.2388833201,249.679989283
0,10.1765665177,10.1765665177,249.430749822
0,10.2259064465,10.2259064465,249.653398397
0,10.0796429992,10.0796429992,249.83039945
0,9.85935378231,9.85935378231,250.529145843
0,9.97445434585,9.97445434585,250.553345257
0,9.64364516733,9.64364516733,249.552570756
0,9.94584097187,9.94584097187,250.147377995
0,9.67711663621,9.67711663621,250.550016262
0,9.72650095909,9.72650095909,250.050102644
0,9.86116335905,9.86116335905,249.531269201
0,9.57281689338,9.57281689338,250.079412241
0,9.72434008821,9.72434008821,248.952074938
0,9.25256713041,9.25256713041,249.991740845
0,9.36317833869,9.36317833869,249.099969266
0,9.26771349349,9.26771349349,249.26600343
0,9.29676870659,9.29676870659,248.842249115
0,9.00232017369,9.00232017369,248.859400723
0,9.18067503691,9.18067503691,249.847942056
0,8.92880628922,8.92880628922,248.993124089
0,8.87494532828,8.87494532828,248.935260627
0,8.47811868338,8.47811868338,248.699502126
0,8.83342355195,8.83342355195,249.226690738
0,8.55524269316,8.55524269316,248.929260981
0,9.01609859226,9.01609859226,249.829906637
0,8.60517485937,8.60517485937,249.181345065
0,8.79350956094,8.79350956094,249.242783674
0,8.36320403606,8.36320403606,249.997450997
0,8.70027306084,8.70027306084,249.69286399
0,8.32686376314,8.32686376314,249.588606559
0,8.49369419996,8.49369419996,248.461794257
0,8.1935384261,8.1935384261,248.512507718
0,8.16146225868,8.16146225868,248.835626511
0,8.05376962138,8.05376962138,249.427036614
0,8.15976399656,8.15976399656,249.234304806
0,8.06752983912,8.06752983912,249.622262455
0,8.22359777879,8.22359777879,248.469703642
0,8.12776464301,8.12776464301,249.286876318
0,7.83668241588,7.83668241588,249.062875569
0,7.58948103598,7.58948103598,249.370448604
0,7.90154906657,7.90154906657,249.403292483
0,7.71181009864,7.71181009864,249.047256268
0,8.03825490518,8.03825490518,249.10253111
0,7.91516598873,7.91516598873,249.236616166
0,7.50723279488,7.50723279488,248.646928013
0,7.50095570078,7.50095570078,248.859801567
0,7.48456101457,7.48456101457,249.308390939
0,7.39210798899,7.39210798899,249.113562707
0,7.41600178649,7.41600178649,249.424216262
0,7.28196756361,7.28196756361,248.850339522
0,7.4662972632,7.4662972632,249.313484848
0,7.66040036771,7.66040036771,248.643441727
0,7.26655967489,7.26655967489,249.039903453
0,7.08044142929,7.08044142929,248.263426749
0,7.30120755194,7.30120755194,248.032912027
0,7.28516301086,7.28516301086,248.753743786
0,7.2650631147,7.2650631147,248.581216393
0,7.01806959296,7.01806959296,249.100899511
0,7.01004152352,7.01004152352,248.364877968
0,7.0105519762,7.0105519762,248.834146306
0,7.19186681615,7.19186681615,248.483972413
0,6.93473158394,6.93473158394,248.002241083
0,6.8301002744,6.8301002744,247.965975283
0,6.77905332423,6.77905332423,248.483593267
0,7.01070673321,7.01070673321,247.3009934
0,6.78837491565,6.78837491565,248.541520658
0,6.94375349416,6.94375349416,248.427018318
0,7.0971354484,7.0971354484,249.122539756
0,6.67326770856,6.67326770856,247.964284331
0,6.78928840895,6.78928840895,249.267597146
0,6.82141326899,6.82141326899,249.056358953
0,6.79801582074,6.79801582074,248.650079765
0,6.7662696694,6.7662696694,248.414604611
0,6.66416850369,6.66416850369,248.480694639
0,6.7015922136,6.7015922136,248.025347137
0,6.62205008443,6.62205008443,247.841407522
0,6.85526753695,6.85526753695,247.433263305
0,6.63000179241,6.63000179241,247.839025706
0,6.63139741057,6.63139741057,247.191282957
0,6.29486903953,6.29486903953,248.394390095
0,6.50963235688,6.50963235688,247.844584932
0,6.2605328316,6.2605328316,247.457603839
0,6.41469592202,6.41469592202,247.665659483
0,6.19076433548,6.19076433548,248.239260316
0,6.23812194298,6.23812194298,248.238576376
0,6.36773604031,6.36773604031,248.215313349
0,6.22174977255,6.22174977255,247.653229385
0,6.17512513127,6.17512513127,247.913286014
0,6.1234859175,6.1234859175,248.451645124
0,6.14710796275,6.14710796275,247.511446745
0,6.07502482804,6.07502482804,246.957192556
0,6.25860182867,6.25860182867,247.548404957
0,6.12818597916,6.12818597916,247.388874636
0,6.0105479123,6.0105479123,247.813945935
0,6.00925242255,6.00925242255,247.258554735
0,5.89692812474,5.89692812474,247.829006865
0,6.02090129249,6.02090129249,246.988343423
0,6.02998825811,6.02998825811,247.53760775
0,6.01609814364,6.01609814364,247.969162572
0,5.97054495494,5.97054495494,247.133491044
0,5.96527533676,5.96527533676,247.115175125
0,5.80575510433,5.80575510433,247.219267684
0,5.91745091651,5.91745091651,247.779321253
0,6.04195467044,6.04195467044,246.845620794
0,5.87293533238,5.87293533238,246.408409653
0,5.64001594996,5.64001594996,246.718002409
0,5.92936797052,5.92936797052,247.375958677
0,5.7782624689,5.7782624689,247.014628081
0,5.81297407507,5.81297407507,247.594162833
0,5.78579199891,5.78579199891,247.921800441
0,5.75509580718,5.75509580718,247.814242102
0,5.66195998922,5.66195998922,247.619672882
0,5.60580348812,5.60580348812,247.38472713
0,5.50158639693,5.50158639693,247.323866992
0,5.44882822625,5.44882822625,246.325894534
0,5.26138122184,5.26138122184,246.650140762
0,5.51743902311,5.51743902311,247.086113551
0,5.44151543527,5.44151543527,246.987020377
0,5.38698629781,5.38698629781,247.53400083
0,5.59200169527,5.59200169527,247.16277512
0,5.38098007804,5.38098007804,247.054931958
0,5.37381224006,5.37381224006,246.96369903
0,5.32122005544,5.32122005544,246.673221116
0,5.24769582999,5.24769582999,247.681756341
0,5.36396531461,5.36396531461,247.273616586
0,5.14765754082,5.14765754082,247.27738432
0,5.23730655235,5.23730655235,246.759072844
0,5.58280966621,5.58280966621,245.978057514
0,5.29425410214,5.29425410214,246.977334113
0,5.41945917354,5.41945917354,246.747663945
