epoch,loss,model_2_loss_1,model_2_loss_2
0,5.75747196948,7.85714521258,5.75747196948
0,3.95913156061,7.22824438051,3.95913156061
0,3.6276436495,7.34469294355,3.6276436495
0,3.49883075364,7.38304471814,3.49883075364
0,3.43437790355,7.39549764756,3.43437790355
0,3.37887897573,7.4067475291,3.37887897573
0,3.31896204534,7.41954148873,3.31896204534
0,3.26955591706,7.43127844061,3.26955591706
0,3.17707569158,7.4556218028,3.17707569158
0,3.09387618454,7.4748942986,3.09387618454
0,3.05066517843,7.48516915301,3.05066517843
0,3.02569960026,7.48804043113,3.02569960026
0,3.00622818515,7.49192150267,3.00622818515
0,2.992494797,7.49512410697,2.992494797
0,2.98011382474,7.49538037298,2.98011382474
0,2.96868268826,7.49680842992,2.96868268826
0,2.95403855417,7.50129519852,2.95403855417
0,2.93513159951,7.50338888664,2.93513159951
0,2.91896153732,7.50766327418,2.91896153732
0,2.90582545132,7.50905297092,2.90582545132
0,2.89594064791,7.51039969817,2.89594064791
0,2.88849850046,7.51288907661,2.88849850046
0,2.88219238823,7.51398949581,2.88219238823
0,2.87684714212,7.51431329476,2.87684714212
0,2.87264994018,7.51670783093,2.87264994018
0,2.86778232789,7.51612689512,2.86778232789
0,2.86269123026,7.51766079184,2.86269123026
0,2.85965161061,7.51630531943,2.85965161061
0,2.85477338227,7.51752891454,2.85477338227
0,2.85222314219,7.51871682,2.85222314219
0,2.84956805086,7.51882263975,2.84956805086
0,2.84776992891,7.52030416881,2.84776992891
0,2.84344072015,7.52074069127,2.84344072015
0,2.83903866087,7.52183254349,2.83903866087
