epoch,loss,model_2_loss_1,model_2_loss_2
0,4.33648773852,7.2405654,4.33648773852
0,3.23570251708,7.28760067893,3.23570251708
0,2.98523810984,7.341721554,2.98523810984
0,2.889028978,7.3505478803,2.889028978
0,2.83779603769,7.35913750233,2.83779603769
0,2.78728298662,7.36892479333,2.78728298662
0,2.75041426069,7.37288220368,2.75041426069
0,2.70981809112,7.38054524086,2.70981809112
0,2.68339738368,7.38280342854,2.68339738368
0,2.65623303141,7.38753975822,2.65623303141
0,2.6351199119,7.39122497376,2.6351199119
0,2.62050022806,7.3915422139,2.62050022806
0,2.60651494235,7.39360628145,2.60651494235
0,2.59506325325,7.39388394198,2.59506325325
0,2.58228225706,7.3969458049,2.58228225706
0,2.57328982113,7.39694513345,2.57328982113
0,2.56444084501,7.39792526541,2.56444084501
0,2.55812056795,7.39882070617,2.55812056795
0,2.55065666774,7.39980705425,2.55065666774
0,2.54720892506,7.40047479993,2.54720892506
0,2.5412016011,7.39982517005,2.5412016011
0,2.53742108275,7.40044714555,2.53742108275
0,2.53105832099,7.4009806134,2.53105832099
0,2.52901236897,7.40141925127,2.52901236897
0,2.52561955045,7.40149144332,2.52561955045
0,2.52125607853,7.40203487825,2.52125607853
0,2.5185381063,7.40193093095,2.5185381063
0,2.51633722053,7.40281302104,2.51633722053
0,2.51241605516,7.40250817212,2.51241605516
0,2.5085600618,7.40228073844,2.5085600618
0,2.50648914593,7.40405645666,2.50648914593
0,2.50171865489,7.40488059276,2.50171865489
0,2.4987678417,7.4041749495,2.4987678417
0,2.49548550093,7.40385487026,2.49548550093
0,2.48980933243,7.40525281099,2.48980933243
0,2.48401631769,7.40578870646,2.48401631769
0,2.48010749323,7.40560708294,2.48010749323
0,2.47634799384,7.40752515881,2.47634799384
0,2.4733720515,7.4074888146,2.4733720515
0,2.46968860452,7.40704346975,2.46968860452
0,2.46850530897,7.40781511074,2.46850530897
0,2.46706515342,7.40803622359,2.46706515342
0,2.46450506207,7.40811382261,2.46450506207
0,2.46306184714,7.40825097503,2.46306184714
0,2.4622605388,7.40861759703,2.4622605388
0,2.46145223109,7.40876122673,2.46145223109
0,2.46058392185,7.40794360649,2.46058392185
0,2.45899951739,7.40832980296,2.45899951739
0,2.45843501963,7.40852719074,2.45843501963
0,2.45766536272,7.408945734,2.45766536272
0,2.45669691445,7.40916143153,2.45669691445
0,2.45559219806,7.40901436417,2.45559219806
0,2.45354569158,7.40889090001,2.45354569158
0,2.45442245704,7.40918484661,2.45442245704
0,2.45459019722,7.40951937475,2.45459019722
0,2.45375947052,7.40910443331,2.45375947052
0,2.45262984307,7.41071018704,2.45262984307
0,2.45202123666,7.41012500088,2.45202123666
0,2.45176453621,7.41008562143,2.45176453621
0,2.45049657955,7.41089434899,2.45049657955
0,2.44941344014,7.40987732779,2.44941344014
0,2.44981981199,7.4106366726,2.44981981199
0,2.44955048882,7.41039127811,2.44955048882
0,2.4469707796,7.41055389878,2.4469707796
0,2.44735919428,7.41173915241,2.44735919428
0,2.44699539602,7.41116328243,2.44699539602
0,2.44679095298,7.41033475754,2.44679095298
0,2.44588596991,7.41038796029,2.44588596991
0,2.44527945883,7.4104407403,2.44527945883
0,2.4451080884,7.41072036101,2.4451080884
0,2.44462824291,7.41001075578,2.44462824291
0,2.44296299499,7.41093474539,2.44296299499
0,2.44352749048,7.41032149798,2.44352749048
0,2.44382908543,7.41105489882,2.44382908543
0,2.44323830365,7.41073057053,2.44323830365
0,2.44214241516,7.41185958699,2.44214241516
0,2.44238310325,7.411358061,2.44238310325
0,2.4416152724,7.41154836993,2.4416152724
0,2.44075629026,7.41118897284,2.44075629026
0,2.44126293884,7.41237949878,2.44126293884
0,2.4393653066,7.4116607528,2.4393653066
0,2.43981889443,7.41209635677,2.43981889443
0,2.44035275102,7.4115269163,2.44035275102
0,2.43878633914,7.4111054843,2.43878633914
0,2.43933596297,7.41124575826,2.43933596297
0,2.43891079427,7.41195019733,2.43891079427
0,2.43862715362,7.41155585808,2.43862715362
0,2.43812593891,7.411463217,2.43812593891
0,2.43645254495,7.41201203263,2.43645254495
0,2.43815977517,7.41202074954,2.43815977517
0,2.4372670016,7.41248157494,2.4372670016
0,2.43731601887,7.41202705837,2.43731601887
