epoch,generator_TD_Dense_0_loss,loss,model_1_loss,model_2_loss_1,model_2_loss_2
0,0.0392447140702,3.93910229214,0.085367002124,7.12856468166,6.24422852861
0,0.0885056590297,2.61315758424,0.105128090877,5.47041606447,3.7091801714
0,0.101863115703,2.49381126616,0.124473391673,5.45545298609,3.40493846364
0,0.118221715001,2.44149771774,0.134850013913,5.45115592225,3.259944527
0,0.130663769519,2.23400854975,0.142240449393,5.15381143111,2.87745180618
0,0.142025708042,1.92509870077,0.15004069565,4.7241372463,2.30865234946
0,0.141651252783,1.88807940445,0.154125461189,4.72238944914,2.2173524636
0,0.142613477804,1.86098548025,0.155561185211,4.71891640568,2.15039195102
0,0.155633813297,1.84177406386,0.160288742857,4.7166879666,2.09045729381
0,0.164363979744,1.82008281804,0.164925288388,4.71697686858,2.02735456216
0,0.163839963154,1.79714733095,0.167005755553,4.71664260226,1.97070699517
0,0.166270940654,1.77905757854,0.169798794685,4.7152135581,1.92376615925
0,0.167604586172,1.76246296217,0.173221174411,4.71403566529,1.88153491934
0,0.180335560727,1.75195636223,0.178198178603,4.71197688273,1.84356683733
0,0.178036316058,1.73364437099,0.181129103455,4.71089672541,1.80062618275
0,0.192239369334,1.73188518432,0.186283155775,4.70777452734,1.78358626239
0,0.18871020519,1.71595821351,0.186756072641,4.70789659341,1.74723696717
0,0.189153331418,1.70575875901,0.188085999727,4.70375242298,1.7233672903
0,0.194995459734,1.69990976782,0.190859939827,4.70434455526,1.70260661841
0,0.196017853299,1.69219817358,0.192931519527,4.70601692575,1.68146905412
0,0.190644640387,1.68364432395,0.193142832534,4.70410951046,1.66641135076
0,0.165560760696,1.66903668202,0.19684105995,4.71035667478,1.65185254399
0,0.163118353152,1.66024540805,0.198877891198,4.70534647298,1.63482186745
0,0.1633190916,1.65273211051,0.20216967653,4.70114488156,1.61793868153
0,0.166976568276,1.64689658229,0.204834761457,4.69747421798,1.60152771544
0,0.164848144332,1.64205499272,0.206586460352,4.70995661668,1.5853109667
0,0.172449530208,1.63434430568,0.208028587733,4.68865055013,1.56908589664
0,0.168915849182,1.62381814592,0.209854825477,4.68733061688,1.5469641452
0,0.168512750353,1.61541475721,0.21119445699,4.68457425508,1.52773695423
0,0.170705597875,1.60895521258,0.212043178267,4.68136304455,1.51100085114
0,0.173307537898,1.60168385005,0.213253638467,4.67931321178,1.49124542042
0,0.170142989664,1.59413450539,0.213239681656,4.68026510785,1.47506065908
