epoch,loss,main_output_loss,mid_output_loss
0,5.9348500409,4.73855141799,5.98149302544
0,4.06215571616,3.10661238467,4.77771658626
0,3.71691885463,2.82275242694,4.47083207185
0,3.58547269642,2.72198146553,4.3174560901
0,3.51948700585,2.67614069478,4.21673149253
0,3.46492731072,2.6381422716,4.13392513401
0,3.42731660133,2.61393255013,4.06692019541
0,3.39327436594,2.5911535719,4.01060391044
0,3.36690149647,2.57475100517,3.96075239749
0,3.3389972389,2.55700422822,3.90996499516
0,3.312029872,2.53921457889,3.86407640797
0,3.29188973953,2.5274165513,3.82236588418
0,3.2694630016,2.51346801299,3.77997488673
0,3.24695456128,2.49944459833,3.73754975905
0,3.22837209078,2.48822706899,3.70072505383
0,3.20349678475,2.47185566674,3.65820553555
0,3.18403248628,2.4590715973,3.62480439087
0,3.16513170383,2.44645299505,3.59339349034
0,3.14249805074,2.43034669375,3.56075673187
0,3.12211079618,2.4154962378,3.53307273924
0,3.09856523187,2.39712885972,3.50718180846
0,3.07654039047,2.37976203982,3.48389170133
0,3.05652643766,2.36397250086,3.46276963244
0,3.03258880625,2.34468285943,3.43952968283
0,3.0095375437,2.32502879677,3.42254368368
0,2.98535967534,2.30404834831,3.40655658436
0,2.96539042823,2.28673153101,3.39329443551
0,2.9432033391,2.2672627455,3.37970291763
0,2.92231563433,2.24922059995,3.36547512176
0,2.90067705587,2.2300236002,3.35326722837
0,2.88105538689,2.21152895396,3.34763211474
0,2.86226489222,2.19522913127,3.33517875506
0,2.84497208681,2.17931794586,3.32827065517
0,2.82519521944,2.16153221444,3.31831497555
0,2.80716745959,2.14464004147,3.31263704127
0,2.7907311236,2.12966848062,3.30531316567
0,2.77231817244,2.11250550936,3.29906326623
0,2.75459240438,2.09585629135,3.29368051608
0,2.74124622217,2.08385631345,3.28694949463
0,2.7269068134,2.07052579765,3.28190502981
0,2.71025137426,2.05486610157,3.27692631462
0,2.69256532106,2.0380870179,3.27239146704
0,2.67809610091,2.0247669495,3.2666457084
0,2.66675073777,2.01397177195,3.26389478049
0,2.65354014417,2.00149243775,3.26023848351
0,2.64216487127,1.99118676066,3.25489050458
0,2.62666626282,1.97629300024,3.25186626442
0,2.61453166742,1.96572659906,3.24402529351
0,2.6000731488,1.95153875509,3.24267192026
0,2.59212203262,1.94389638733,3.24112817812
0,2.57951092331,1.93207179581,3.23719558929
