epoch,loss,model_2_loss_1,model_2_loss_2
0,5.06015726844,5.06015726844,1.58068449008
0,5.15567897809,5.15567897809,1.58068449021
0,5.21810719509,5.21810719509,1.58068449002
0,5.21895948323,5.21895948323,1.58068449012
0,5.24041181253,5.24041181253,1.58068449003
0,5.24136453182,5.24136453182,1.58068449008
0,5.24164893724,5.24164893724,1.58068448992
0,5.24306028674,5.24306028674,1.58068448992
0,5.21506495817,5.21506495817,1.58068449004
0,5.2191184385,5.2191184385,1.58068449004
0,5.201273238,5.201273238,1.58068449001
0,5.20085313357,5.20085313357,1.58068448989
0,5.20084442311,5.20084442311,1.58068449021
0,5.21119239295,5.21119239295,1.58068449009
0,5.23232639187,5.23232639187,1.58068449007
0,5.22301718051,5.22301718051,1.58068449023
0,5.21580986575,5.21580986575,1.58068449002
0,5.22053501077,5.22053501077,1.5806844901
0,5.22788180148,5.22788180148,1.58068448999
0,5.22243133743,5.22243133743,1.58068448994
0,5.21265508691,5.21265508691,1.58068449012
0,5.2338370214,5.2338370214,1.58068449017
0,5.22164869167,5.22164869167,1.58068449002
0,5.22055686582,5.22055686582,1.58068449011
0,5.20914403241,5.20914403241,1.58068448997
0,5.20660137456,5.20660137456,1.5806844902
0,5.20160177959,5.20160177959,1.58068449008
0,5.19793229309,5.19793229309,1.58068449002
0,5.19289654719,5.19289654719,1.5806844903
0,5.19249186942,5.19249186942,1.58068449005
0,5.18660628974,5.18660628974,1.58068449028
0,5.17561060082,5.17561060082,1.58068449003
0,5.17228110066,5.17228110066,1.58068449031
0,5.16631131394,5.16631131394,1.58068449006
0,5.16934230958,5.16934230958,1.58068448999
0,5.16580023268,5.16580023268,1.58068448993
0,5.16476250844,5.16476250844,1.58068448995
0,5.16593777647,5.16593777647,1.58068449004
0,5.15760614748,5.15760614748,1.58068449004
0,5.15632814827,5.15632814827,1.58068449009
0,5.15254756276,5.15254756276,1.58068448992
0,5.15033825919,5.15033825919,1.58068449
0,5.14886337261,5.14886337261,1.58068449001
0,5.14409825673,5.14409825673,1.58068449006
0,5.14450946474,5.14450946474,1.58068448998
0,5.13720403891,5.13720403891,1.58068448997
0,5.13921755873,5.13921755873,1.58068449012
0,5.13684755455,5.13684755455,1.58068448988
0,5.1352609681,5.1352609681,1.58068449013
0,5.12275547965,5.12275547965,1.58068449003
0,5.12449053317,5.12449053317,1.58068449022
0,5.11636888715,5.11636888715,1.58068448994
0,5.0948417128,5.0948417128,1.58068449005
0,5.06832454519,5.06832454519,1.58068449005
0,5.06264236291,5.06264236291,1.58068449021
0,5.04946014059,5.04946014059,1.58068449016
0,5.05565483224,5.05565483224,1.58068448995
0,5.05420967968,5.05420967968,1.5806844901
0,5.05036240823,5.05036240823,1.58068449001
0,5.04877364632,5.04877364632,1.58068449019
0,5.04296182504,5.04296182504,1.58068449016
0,5.04749904638,5.04749904638,1.58068448995
0,5.0449638226,5.0449638226,1.58068449009
0,5.04299001654,5.04299001654,1.58068449008
0,5.03062078991,5.03062078991,1.58068449001
0,5.02524848129,5.02524848129,1.58068449008
0,5.02520030973,5.02520030973,1.58068449001
0,5.038260634,5.038260634,1.58068449006
0,5.03441970372,5.03441970372,1.58068449
0,5.0335104944,5.0335104944,1.58068449005
0,5.03046941424,5.03046941424,1.58068449002
0,5.02811544867,5.02811544867,1.58068449012
0,5.02738019516,5.02738019516,1.58068449016
0,5.02588414102,5.02588414102,1.58068449015
0,5.02492939825,5.02492939825,1.58068449
0,5.02263457091,5.02263457091,1.58068449006
0,5.01927650433,5.01927650433,1.58068449
0,5.02100665595,5.02100665595,1.58068449004
0,5.01974483351,5.01974483351,1.58068449001
0,5.02035851194,5.02035851194,1.58068449018
0,5.01763230373,5.01763230373,1.58068449013
0,5.01687772278,5.01687772278,1.58068449005
0,5.01421677168,5.01421677168,1.58068449006
0,5.01448673358,5.01448673358,1.58068449008
0,5.01555525695,5.01555525695,1.58068448988
0,5.01266552842,5.01266552842,1.58068449
