epoch,loss,main_output_loss,mid_output_loss
0,118.684178842,116.190973005,121.17738468
0,67.2682500178,69.5565918041,64.9799082315
0,58.0520320986,66.5485247593,49.5555394379
0,53.4217789113,61.6702914505,45.1732663722
0,52.3136826862,62.7724700394,41.854895333
0,49.3954277109,59.2990698235,39.4917855983
0,48.1280857433,59.6295682266,36.62660326
0,46.2179945646,57.9987500953,34.437239034
0,44.276339126,57.6529040327,30.8997742194
0,43.7883789789,56.362251857,31.2145061008
0,42.8476622432,56.1740104331,29.5213140534
0,40.4593031782,54.6573637935,26.2612425629
0,41.0241690834,53.8960508593,28.1522873075
0,38.6538566391,53.1609562394,24.1467570388
0,40.6032240431,53.5291532581,27.6772948282
0,40.0394077899,52.2713063989,27.8075091808
0,37.5469871404,52.3136817692,22.7802925116
0,37.05892225,51.9968919251,22.1209525749
0,35.1607728989,50.1278286756,20.1937171222
0,35.2364005172,50.2261646474,20.2466363869
0,35.2652613126,49.9677084334,20.5628141917
0,35.0400550777,49.994032479,20.0860776763
0,34.695142875,49.241454316,20.1488314341
0,33.5084971632,48.6188302625,18.3981640638
0,33.1785878056,47.942267352,18.4149082592
0,33.5138728249,48.2330094232,18.7947362267
0,32.488555148,47.972150749,17.0049595469
0,32.5930613649,47.5324959689,17.6536267609
0,31.9896452956,46.6793546681,17.2999359232
0,32.3036466306,47.2464329842,17.360860277
0,31.9958812963,46.8165705675,17.1751920251
