epoch,loss,model_1_loss_1,model_1_loss_2
0,9.03959052857,9.06655808936,9.01262296779
0,8.71481753352,8.77402666762,8.65560839942
0,8.36281781017,8.59291739386,8.13271822647
0,5.82890832159,6.11536380975,5.54245283343
0,5.06924474632,5.48600043296,4.65248905968
0,4.88943535942,5.42298754933,4.35588316951
0,4.81768070216,5.4111768173,4.22418458702
0,4.73991755267,5.3951284651,4.08470664024
0,4.67761473695,5.38233139415,3.97289807974
0,4.62720297751,5.36475970748,3.88964624754
0,4.61009931921,5.36912348565,3.85107515276
0,4.54923340825,5.35354869064,3.74491812587
0,4.53851858537,5.3540812553,3.72295591545
0,4.48738599439,5.34205807643,3.63271391236
0,4.48138776179,5.34801292333,3.61476260024
0,4.02802751954,4.95189443128,3.10416060781
0,3.79654598289,4.74115296406,2.85193900173
0,3.77118607603,4.74052009194,2.80185206011
0,3.74972073651,4.74507945298,2.75436202004
0,3.70388428257,4.73437576507,2.67339280006
0,3.67920463134,4.73210242451,2.62630683817
0,3.64052578695,4.73519488999,2.5458566839
0,3.62827705319,4.73592914598,2.52062496039
0,3.54838940961,4.72633678716,2.37044203206
0,3.56629351884,4.73511501201,2.39747202566
0,3.50199404259,4.72195185924,2.28203622594
0,3.48307439895,4.72710239849,2.23904639941
0,3.45278748397,4.71636814717,2.18920682077
0,3.49548285516,4.7391028226,2.25186288772
0,3.42032809572,4.71688641142,2.12376978003
0,3.42805358551,4.72442323146,2.13168393956
0,3.40479572172,4.72004960882,2.08954183463
0,3.40323751912,4.73655526203,2.06991977621
0,3.38645453067,4.71735800303,2.05555105832
0,3.36233462433,4.70756703272,2.01710221594
0,3.37797863055,4.7117171354,2.04424012569
0,3.31653627512,4.70106483054,1.9320077197
0,3.34563469078,4.70055280948,1.99071657209
0,3.32569745212,4.69180804297,1.95958686127
0,3.38343099252,4.78707189612,1.97979008892
0,3.31356095572,4.71392651677,1.91319539467
0,3.28316639174,4.69936277566,1.86697000782
0,3.29498108385,4.70023401179,1.88972815592
0,3.2683004333,4.68685868366,1.84974218293
0,3.26573096364,4.69028560952,1.84117631775
0,3.26242861754,4.69051585188,1.8343413832
0,3.2285763735,4.67318301337,1.78396973364
0,3.22813151174,4.68093101545,1.77533200804
0,3.23840730451,4.67765249153,1.79916211749
0,3.24685540166,4.67605656553,1.81765423779
0,3.22089935371,4.67795975937,1.76383894805
0,3.21855822253,4.67061048181,1.76650596325
